User Text	URL	Number of Hits	Number of Misses
ma	https://www.google.com/search?q=magnesium+glycinate&oq=ma&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
ma	https://www.google.com/search?q=magic+car+wash&oq=ma&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
ma	https://www.google.com/search?gs_ssp=eJzj4tDP1TfIMSuoMGD04slNTE_PTFUozs0syQAAWkkHzg&q=maggie+smith&oq=ma&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
ma	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwsjTMMjZg9OLLTUzPKy1WSE4syilOzQMAZzoIZA&q=magnus+carlsen&oq=ma&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=magisk&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=march+madness&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=march+2023+calendar&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=march+calendar+2023&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://github.com/topjohnwu/Magisk/releases	0	1
mag	https://www.google.com/search?q=magic+mike&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=magic+mike%27s+last+dance&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=magic+mike+2&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=magnesium&oq=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LKooiK9KKUk3YLRSNagwSjQ2SkoytEw2NTMwTjI3tTKoSE41NzFKS041Mk1NSzRPSfHiyU1Mz0stUcjILy1OBQC-DRUr&q=magnet+house&oq=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LEipME0zTSoyYPTiyk1Mz0xWyM3MTgUAcb8Iew&q=magic+mike&oq=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=magnesium+glycinate&oq=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?q=magic+car+wash&oq=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?gs_ssp=eJzj4tDP1TfIMSuoMGD04slNTE_PTFUozs0syQAAWkkHzg&q=maggie+smith&oq=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?gs_ssp=eJzj4tTP1TcwsjTMMjZg9OLLTUzPKy1WSE4syilOzQMAZzoIZA&q=magnus+carlsen&oq=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
mag	https://www.google.com/search?gs_ssp=eJzj4tDP1TdIMsypMmD04shNTM_Lz8lMBAA9PQZS&q=magnolia&oq=mag&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
w	https://www.google.com/search?q=w&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
w	https://github.com/topjohnwu/Magisk/releases	0	1
w	https://www.google.com/search?q=weather&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
w	https://www.google.com/search?q=weather+tomorrow&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
w	https://www.google.com/search?q=weather+this+week&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wh	https://www.google.com/search?q=wh&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wh	https://www.google.com/search?q=weather&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wh	https://www.google.com/search?q=weather+tomorrow&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wh	https://www.google.com/search?q=weather+this+week&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wh	https://github.com/topjohnwu/Magisk/releases	0	1
wh	https://www.google.com/search?q=when+is+easter&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wh	https://www.google.com/search?q=when+is+easter+2023&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wh	https://www.google.com/search?q=when+is+easter+this+year&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
whe	https://www.google.com/search?q=whe&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
whe	https://www.google.com/search?q=when+is+easter&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
whe	https://www.google.com/search?q=when+is+easter+2023&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
whe	https://www.google.com/search?q=when+is+easter+this+year&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
whe	https://github.com/topjohnwu/Magisk/releases	0	1
wher	https://www.google.com/search?q=wher&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wher	https://www.google.com/search?q=when+is+easter&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wher	https://www.google.com/search?q=when+is+easter+2023&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wher	https://www.google.com/search?q=when+is+easter+this+year&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wher	https://github.com/topjohnwu/Magisk/releases	0	1
wher	https://www.google.com/search?q=where%27s+my+refund&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wher	https://www.google.com/search?q=where%27s+my+refund+irs&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
wher	https://www.google.com/search?q=where%27s+my+tax+refund&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where	https://www.google.com/search?q=where&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where	https://www.google.com/search?q=where%27s+my+refund&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where	https://www.google.com/search?q=where%27s+my+refund+irs&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where	https://www.google.com/search?q=where%27s+my+tax+refund&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where	https://github.com/topjohnwu/Magisk/releases	0	1
where 	https://www.google.com/search?q=where&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where 	https://www.google.com/search?q=where%27s+my+refund&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where 	https://www.google.com/search?q=where%27s+my+refund+irs&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where 	https://www.google.com/search?q=where%27s+my+tax+refund&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where 	https://github.com/topjohnwu/Magisk/releases	0	1
where t	https://www.google.com/search?q=where+t&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where t	https://www.google.com/search?q=where%27s+my+refund&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where t	https://www.google.com/search?q=where%27s+my+refund+irs&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where t	https://www.google.com/search?q=where%27s+my+tax+refund&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where t	https://github.com/topjohnwu/Magisk/releases	0	1
where t	https://www.google.com/search?q=where+the+crawdads+sing&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where t	https://www.google.com/search?q=where+to+watch+harry+potter&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where t	https://www.google.com/search?q=where+to+stream+harry+potter&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to	https://www.google.com/search?q=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to	https://www.google.com/search?q=where+the+crawdads+sing&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to	https://www.google.com/search?q=where+to+watch+harry+potter&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to	https://www.google.com/search?q=where+to+stream+harry+potter&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to	https://github.com/topjohnwu/Magisk/releases	0	1
where to	https://www.google.com/search?q=where+to+watch+hardcore+pawn&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to	https://www.google.com/search?q=where+to+watch&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+the+last+of+us&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+eat+near+me&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+eat+perth&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+eat+fremantle&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+the+rookie&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+breaking+bad&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+the+whale&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+bluey&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+avatar+2&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+south+park+australia&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+yellowstone&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+watch+succession&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to	https://www.google.com/search?q=where+to+find+demiguise+moons&oq=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to 	https://www.google.com/search?q=where+to&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch+the+last+of+us&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+eat+near+me&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+eat+perth&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+eat+fremantle&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch+the+rookie&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch+breaking+bad&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch+the+whale&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch+bluey&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch+avatar+2&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch+south+park+australia&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to 	https://www.google.com/search?q=where+to+watch+yellowstone&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to 	https://www.google.com/search?q=where+to+watch+succession&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to 	https://www.google.com/search?q=where+to+find+demiguise+moons&oq=where+to+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to b	https://www.google.com/search?q=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch+the+last+of+us&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+eat+near+me&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+eat+perth&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+eat+fremantle&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch+breaking+bad&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch+the+rookie&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch+the+whale&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch+bluey&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch+avatar+2&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch+south+park+australia&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to b	https://www.google.com/search?q=where+to+watch+succession&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to b	https://www.google.com/search?q=where+to+find+demiguise+moons&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to b	https://www.google.com/search?q=where+to+watch+yellowstone&oq=where+to+b&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to bu	https://www.google.com/search?q=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch+the+last+of+us&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+eat+near+me&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+eat+perth&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+eat+fremantle&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch+breaking+bad&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch+the+rookie&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch+the+whale&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch+bluey&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch+avatar+2&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch+south+park+australia&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to bu	https://www.google.com/search?q=where+to+watch+succession&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to bu	https://www.google.com/search?q=where+to+find+demiguise+moons&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to bu	https://www.google.com/search?q=where+to+watch+yellowstone&oq=where+to+bu&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy	https://www.google.com/search?q=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch+the+last+of+us&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+eat+near+me&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+eat+perth&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+eat+fremantle&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch+breaking+bad&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch+the+rookie&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch+the+whale&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch+bluey&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch+avatar+2&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch+south+park+australia&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy	https://www.google.com/search?q=where+to+watch+succession&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy	https://www.google.com/search?q=where+to+find+demiguise+moons&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy	https://www.google.com/search?q=where+to+watch+yellowstone&oq=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+buy&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	2
where to buy 	https://www.google.com/search?q=where+to+watch&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+the+last+of+us&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+eat+near+me&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+eat+perth&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+eat+fremantle&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+breaking+bad&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+the+rookie&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+the+whale&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+bluey&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+avatar+2&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+south+park+australia&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+succession&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+find+demiguise+moons&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy 	https://www.google.com/search?q=where+to+watch+yellowstone&oq=where+to+buy+&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+the+last+of+us&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+eat+near+me&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+eat+perth&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+eat+fremantle&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+breaking+bad&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+the+rookie&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+the+whale&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+bluey&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+avatar+2&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+south+park+australia&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+succession&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+find+demiguise+moons&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy f	https://www.google.com/search?q=where+to+watch+yellowstone&oq=where+to+buy+f&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy fr	https://www.google.com/search?q=where+to+buy+fr&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy fr	https://www.google.com/search?q=where+to+watch&oq=where+to+buy+fr&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy fr	https://www.google.com/search?q=where+to+watch+the+last+of+us&oq=where+to+buy+fr&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy fr	https://www.google.com/search?q=where+to+eat+near+me&oq=where+to+buy+fr&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy fr	https://www.google.com/search?q=where+to+eat+perth&oq=where+to+buy+fr&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy fr	https://www.google.com/search?q=where+to+eat+fremantle&oq=where+to+buy+fr&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy fr	https://www.google.com/search?q=where+to+watch+breaking+bad&oq=where+to+buy+fr&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
where to buy fr	https://www.google.com/search?q=where+to+watch+the+rookie&oq=where+to+buy+fr&client=ms-android-vf-au-rvc3&sourceid=chrome-mobile&ie=UTF-8	0	1
