Type	Name	Permission	Granted?	Flag
package	com.google.android.apps.work.clouddpc	android.permission.START_FOREGROUND_SERVICES_FROM_BACKGROUND	true	8000
package	com.google.android.apps.work.clouddpc	android.permission.CRYPT_KEEPER	true	8000
package	com.google.android.apps.work.clouddpc	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.apps.work.clouddpc	android.permission.MARK_DEVICE_ORGANIZATION_OWNED	true	8000
package	com.google.android.apps.work.clouddpc	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.google.android.apps.work.clouddpc	android.permission.CONFIGURE_INTERACT_ACROSS_PROFILES	true	8000
package	com.google.android.apps.work.clouddpc	android.permission.WAKE_LOCK	true	0
package	com.google.android.apps.work.clouddpc	android.permission.ACCESS_BACKGROUND_LOCATION	false	2100
package	com.google.android.apps.work.clouddpc	android.permission.DELETE_PACKAGES	true	8000
package	com.hld.anzenbokusucal	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	true	0
package	com.hld.anzenbokusucal	android.permission.POST_NOTIFICATIONS	false	300
package	com.hld.anzenbokusucal	android.permission.FOREGROUND_SERVICE	true	0
package	com.hld.anzenbokusucal	android.permission.GET_TASKS	true	0
package	com.hld.anzenbokusucal	android.permission.INTERNET	true	0
package	com.hld.anzenbokusucal	com.android.vending.BILLING	true	0
package	com.hld.anzenbokusucal	android.permission.READ_EXTERNAL_STORAGE	false	b00
package	com.hld.anzenbokusucal	android.permission.READ_MEDIA_IMAGES	false	300
package	com.hld.anzenbokusucal	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.hld.anzenbokusucal	android.permission.CAMERA	false	300
package	com.hld.anzenbokusucal	android.permission.READ_MEDIA_AUDIO	false	300
package	com.hld.anzenbokusucal	android.permission.READ_MEDIA_VIDEO	false	300
package	com.hld.anzenbokusucal	android.permission.USE_FINGERPRINT	true	0
package	com.hld.anzenbokusucal	android.permission.REQUEST_DELETE_PACKAGES	true	0
package	com.hld.anzenbokusucal	android.permission.GET_ACCOUNTS	false	300
package	com.hld.anzenbokusucal	android.permission.WRITE_EXTERNAL_STORAGE	false	b00
package	com.hld.anzenbokusucal	android.permission.VIBRATE	true	0
package	com.hld.anzenbokusucal	android.permission.ACCESS_WIFI_STATE	true	0
package	com.hld.anzenbokusucal	com.android.launcher.permission.INSTALL_SHORTCUT	true	0
package	com.hld.anzenbokusucal	com.google.android.gms.permission.AD_ID	true	0
package	com.hld.anzenbokusucal	android.permission.WAKE_LOCK	true	0
package	com.google.android.apps.carrier.carrierwifi	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.apps.carrier.carrierwifi	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.apps.carrier.carrierwifi	android.permission.INTERNET	true	0
package	com.google.android.apps.carrier.carrierwifi	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.apps.carrier.carrierwifi	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.apps.carrier.carrierwifi	android.permission.CHANGE_WIFI_STATE	true	0
package	com.google.android.apps.carrier.carrierwifi	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.apps.carrier.carrierwifi	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.apps.carrier.carrierwifi	android.permission.NETWORK_CARRIER_PROVISIONING	true	0
package	com.google.android.gms.location.history	android.permission.ACCESS_FINE_LOCATION	true	20
package	com.google.android.gms.location.history	android.permission.ACCESS_COARSE_LOCATION	true	a0
package	com.google.android.gms.location.history	android.permission.ACTIVITY_RECOGNITION	true	30
package	com.google.android.gms.location.history	android.permission.ACCESS_BACKGROUND_LOCATION	true	3020
package	com.google.android.ondevicepersonalization.services	android.permission.INTERNET	true	0
package	com.google.android.ondevicepersonalization.services	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.hardwareinfo	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.hardwareinfo	android.permission.READ_PHONE_STATE	false	100
package	com.google.android.hardwareinfo	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.hardwareinfo	androidx.legacy.v4.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
package	com.google.android.apps.youtube.music	android.permission.POST_NOTIFICATIONS	false	300
package	com.google.android.apps.youtube.music	com.google.android.c2dm.permission.RECEIVE	true	0
package	com.google.android.apps.youtube.music	android.permission.ACCESS_FINE_LOCATION	false	300
package	com.google.android.apps.youtube.music	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.apps.youtube.music	android.permission.NFC	true	0
package	com.google.android.apps.youtube.music	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.apps.youtube.music	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.apps.youtube.music	android.permission.BLUETOOTH	true	0
package	com.google.android.apps.youtube.music	android.permission.INTERNET	true	0
package	com.google.android.apps.youtube.music	com.android.vending.BILLING	true	0
package	com.google.android.apps.youtube.music	android.permission.BLUETOOTH_ADMIN	true	0
package	com.google.android.apps.youtube.music	android.permission.READ_EXTERNAL_STORAGE	true	3320
package	com.google.android.apps.youtube.music	android.permission.ACCESS_COARSE_LOCATION	false	380
package	com.google.android.apps.youtube.music	android.permission.READ_MEDIA_IMAGES	true	320
package	com.google.android.apps.youtube.music	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.apps.youtube.music	com.google.android.gms.permission.ACTIVITY_RECOGNITION	true	0
package	com.google.android.apps.youtube.music	android.permission.READ_MEDIA_AUDIO	true	320
package	com.google.android.apps.youtube.music	android.permission.READ_MEDIA_VIDEO	true	320
package	com.google.android.apps.youtube.music	android.permission.WRITE_EXTERNAL_STORAGE	true	3320
package	com.google.android.apps.youtube.music	android.permission.VIBRATE	true	0
package	com.google.android.apps.youtube.music	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.apps.youtube.music	android.permission.RECORD_AUDIO	false	300
package	com.google.android.apps.youtube.music	com.google.android.gms.permission.AD_ID	true	0
package	com.google.android.apps.youtube.music	android.permission.WAKE_LOCK	true	0
package	com.android.bluetoothmidiservice	android.permission.BLUETOOTH_CONNECT	true	30
package	com.android.bluetoothmidiservice	android.permission.BLUETOOTH	true	0
package	com.android.bluetoothmidiservice	android.permission.BLUETOOTH_ADMIN	true	0
package	com.android.bluetoothmidiservice	android.permission.BLUETOOTH_ADVERTISE	true	30
package	com.android.bluetoothmidiservice	android.permission.BLUETOOTH_SCAN	true	30
package	com.android.traceur	android.permission.POST_NOTIFICATIONS	true	330
package	com.android.traceur	android.permission.FOREGROUND_SERVICE	true	0
package	com.android.traceur	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.android.traceur	android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS	true	0
package	com.android.traceur	android.permission.START_FOREGROUND_SERVICES_FROM_BACKGROUND	true	0
package	com.android.traceur	com.android.traceur.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
package	com.android.traceur	android.permission.STATUS_BAR	true	0
package	com.android.traceur	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.android.traceur	android.permission.DUMP	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.READ_SMS	true	3030
package	com.google.android.cellbroadcastreceiver	android.permission.POST_NOTIFICATIONS	true	30
package	com.google.android.cellbroadcastreceiver	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.RECEIVE_SMS	true	3030
package	com.google.android.cellbroadcastreceiver	android.permission.BLUETOOTH_CONNECT	true	30
package	com.google.android.cellbroadcastreceiver	android.permission.BLUETOOTH	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.MODIFY_CELL_BROADCASTS	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.MANAGE_USERS	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.DISABLE_KEYGUARD	true	0
package	com.google.android.cellbroadcastreceiver	com.android.cellbroadcastreceiver.module.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.INTERACT_ACROSS_USERS	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.READ_CELL_BROADCASTS	true	3030
package	com.google.android.cellbroadcastreceiver	android.permission.START_ACTIVITIES_FROM_BACKGROUND	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.VIBRATE	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.RECEIVE_EMERGENCY_BROADCAST	true	0
package	com.google.android.cellbroadcastreceiver	com.android.cellbroadcastservice.FULL_ACCESS_CELL_BROADCAST_HISTORY	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.MODIFY_PHONE_STATE	true	0
package	com.google.android.cellbroadcastreceiver	android.permission.STATUS_BAR	true	0
package	com.google.android.apps.helprtc	android.permission.WRITE_SETTINGS	true	0
package	com.google.android.apps.helprtc	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.apps.helprtc	android.permission.CHANGE_NETWORK_STATE	true	0
package	com.google.android.apps.helprtc	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.apps.helprtc	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.apps.helprtc	android.permission.INTERNET	true	0
package	com.google.android.apps.helprtc	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.apps.helprtc	com.google.android.gms.apps.helprtc.INTERNAL_BROADCAST	true	0
package	com.google.android.apps.helprtc	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.apps.helprtc	android.permission.GET_ACCOUNTS	false	100
package	com.google.android.apps.helprtc	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.apps.helprtc	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.google.android.apps.helprtc	android.permission.WAKE_LOCK	true	0
package	com.google.android.apps.gcs	android.permission.ACCESS_FINE_LOCATION	false	100
package	com.google.android.apps.gcs	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.apps.gcs	android.permission.CHANGE_NETWORK_STATE	true	0
package	com.google.android.apps.gcs	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.apps.gcs	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.apps.gcs	android.permission.INTERNET	true	0
package	com.google.android.apps.gcs	com.google.android.apps.gcs.permission.BROADCAST_NETWORK_SCORES	true	0
package	com.google.android.apps.gcs	android.permission.CONTROL_VPN	true	0
package	com.google.android.apps.gcs	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.apps.gcs	com.google.android.apps.gcs.WRITE_EXPERIMENTS	true	0
package	com.google.android.apps.gcs	android.permission.ACCESS_COARSE_LOCATION	false	100
package	com.google.android.apps.gcs	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.apps.gcs	android.permission.CHANGE_WIFI_STATE	true	0
package	com.google.android.apps.gcs	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.apps.gcs	com.google.android.apps.gcs.permission.RECEIVE_NETWORK_SCORES	true	0
package	com.google.android.apps.gcs	android.permission.OVERRIDE_WIFI_CONFIG	true	0
package	com.google.android.apps.gcs	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.apps.gcs	android.permission.WAKE_LOCK	true	0
package	com.google.android.apps.gcs	android.permission.ACCESS_BACKGROUND_LOCATION	false	2100
package	com.google.android.GoogleCamera	android.permission.WRITE_SETTINGS	true	0
package	com.google.android.GoogleCamera	android.permission.POST_NOTIFICATIONS	true	301
package	com.google.android.GoogleCamera	android.permission.ACCESS_FINE_LOCATION	true	80301
package	com.google.android.GoogleCamera	android.permission.USE_CREDENTIALS	true	0
package	com.google.android.GoogleCamera	android.permission.MODIFY_AUDIO_SETTINGS	true	0
package	com.google.android.GoogleCamera	android.permission.ACCESS_NOTIFICATION_POLICY	true	0
package	com.google.android.GoogleCamera	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.GoogleCamera	android.permission.NFC	true	0
package	com.google.android.GoogleCamera	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.GoogleCamera	android.permission.WRITE_SYNC_SETTINGS	true	0
package	com.google.android.GoogleCamera	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.GoogleCamera	android.permission.HIGH_SAMPLING_RATE_SENSORS	true	0
package	com.google.android.GoogleCamera	android.permission.INTERNET	true	0
package	com.google.android.GoogleCamera	android.permission.READ_EXTERNAL_STORAGE	true	33a0
package	com.google.android.GoogleCamera	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.GoogleCamera	android.permission.ACCESS_COARSE_LOCATION	true	301
package	com.google.android.GoogleCamera	android.permission.INSTALL_PACKAGE_UPDATES	true	0
package	com.google.android.GoogleCamera	com.google.android.elmyra.permission.CONFIGURE_ASSIST_GESTURE	true	0
package	com.google.android.GoogleCamera	android.permission.READ_MEDIA_IMAGES	true	3a0
package	com.google.android.GoogleCamera	android.permission.CHANGE_WIFI_STATE	true	0
package	com.google.android.GoogleCamera	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.GoogleCamera	android.permission.CAMERA	true	320
package	com.google.android.GoogleCamera	android.permission.READ_MEDIA_AUDIO	true	3a0
package	com.google.android.GoogleCamera	android.permission.READ_MEDIA_VIDEO	true	3a0
package	com.google.android.GoogleCamera	android.permission.READ_SYNC_SETTINGS	true	0
package	com.google.android.GoogleCamera	android.permission.WRITE_EXTERNAL_STORAGE	true	3320
package	com.google.android.GoogleCamera	android.permission.VIBRATE	true	0
package	com.google.android.GoogleCamera	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.GoogleCamera	android.permission.RECORD_AUDIO	true	320
package	com.google.android.GoogleCamera	android.permission.WAKE_LOCK	true	0
package	com.verizon.llkagent	com.google.android.apps.nexuslauncher.permission.READ_SETTINGS	true	0
package	com.verizon.llkagent	com.verizon.permission.STORE_DEMO_MODE	true	0
package	com.verizon.llkagent	android.permission.CLEAR_APP_USER_DATA	true	0
package	com.verizon.llkagent	android.permission.GET_ACCOUNTS_PRIVILEGED	true	0
package	com.verizon.llkagent	android.permission.MANAGE_USERS	true	0
package	com.verizon.llkagent	com.google.android.apps.nexuslauncher.permission.WRITE_SETTINGS	true	0
package	com.google.android.inputmethod.latin	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true	0
package	com.google.android.inputmethod.latin	android.permission.USE_CREDENTIALS	true	0
package	com.google.android.inputmethod.latin	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.inputmethod.latin	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.inputmethod.latin	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.inputmethod.latin	android.permission.READ_PROFILE	true	0
package	com.google.android.inputmethod.latin	android.permission.INTERNET	true	0
package	com.google.android.inputmethod.latin	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.inputmethod.latin	android.permission.READ_MEDIA_IMAGES	false	100
package	com.google.android.inputmethod.latin	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.inputmethod.latin	android.permission.CAMERA	false	100
package	com.google.android.inputmethod.latin	android.permission.WRITE_USER_DICTIONARY	true	0
package	com.google.android.inputmethod.latin	android.permission.GET_ACCOUNTS	false	100
package	com.google.android.inputmethod.latin	android.permission.VIBRATE	true	0
package	com.google.android.inputmethod.latin	android.permission.READ_USER_DICTIONARY	true	0
package	com.google.android.inputmethod.latin	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.inputmethod.latin	android.permission.RECORD_AUDIO	false	100
package	com.google.android.inputmethod.latin	android.permission.WAKE_LOCK	true	0
package	com.google.android.inputmethod.latin	android.permission.READ_CONTACTS	false	100
package	com.google.android.storagemanager	android.permission.POST_NOTIFICATIONS	false	100
package	com.google.android.storagemanager	android.permission.MANAGE_EXTERNAL_STORAGE	true	0
package	com.google.android.storagemanager	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.storagemanager	android.permission.USE_RESERVED_DISK	true	0
package	com.google.android.storagemanager	com.google.android.storagemanager.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
package	com.google.android.storagemanager	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.storagemanager	android.permission.INTERNET	true	0
package	com.google.android.storagemanager	android.permission.READ_EXTERNAL_STORAGE	false	2100
package	com.google.android.storagemanager	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.storagemanager	android.permission.PACKAGE_USAGE_STATS	true	0
package	com.google.android.storagemanager	android.permission.WRITE_SECURE_SETTINGS	true	0
package	com.google.android.storagemanager	android.permission.MANAGE_USERS	true	0
package	com.google.android.storagemanager	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.storagemanager	android.permission.INTERACT_ACROSS_USERS	true	0
package	com.google.android.storagemanager	android.permission.GET_ACCOUNTS	false	100
package	com.google.android.storagemanager	android.permission.WRITE_EXTERNAL_STORAGE	false	2100
package	com.google.android.storagemanager	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.google.android.storagemanager	android.permission.DELETE_PACKAGES	true	0
package	com.google.android.apps.restore	android.permission.WRITE_SETTINGS	true	0
package	com.google.android.apps.restore	android.permission.POST_NOTIFICATIONS	true	20
package	com.google.android.apps.restore	android.permission.READ_CALL_LOG	true	3820
package	com.google.android.apps.restore	android.permission.MANAGE_EXTERNAL_STORAGE	true	0
package	com.google.android.apps.restore	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
package	com.google.android.apps.restore	com.google.android.setupwizard.WRITE_DEVICE_ORIGIN	true	0
package	com.google.android.apps.restore	android.permission.NFC	true	0
package	com.google.android.apps.restore	android.permission.FOREGROUND_SERVICE	true	0
package	com.google.android.apps.restore	android.permission.RECEIVE_BOOT_COMPLETED	true	0
package	com.google.android.apps.restore	android.permission.NEARBY_WIFI_DEVICES	true	20
package	com.google.android.apps.restore	com.android.vending.setup.PLAY_SETUP_SERVICE	true	0
package	com.google.android.apps.restore	android.permission.INTERNET	true	0
package	com.google.android.apps.restore	android.permission.WRITE_EMBEDDED_SUBSCRIPTIONS	true	0
package	com.google.android.apps.restore	android.permission.READ_EXTERNAL_STORAGE	true	3820
package	com.google.android.apps.restore	android.permission.GET_PACKAGE_SIZE	true	0
package	com.google.android.apps.restore	android.permission.MANAGE_USB	true	0
package	com.google.android.apps.restore	android.permission.WRITE_SECURE_SETTINGS	true	0
package	com.google.android.apps.restore	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
package	com.google.android.apps.restore	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true	0
package	com.google.android.apps.restore	android.permission.WRITE_CONTACTS	true	20
package	com.google.android.apps.restore	android.permission.CHANGE_WIFI_STATE	true	0
package	com.google.android.apps.restore	android.permission.MANAGE_USERS	true	0
package	com.google.android.apps.restore	android.permission.ACCESS_NETWORK_STATE	true	0
package	com.google.android.apps.restore	android.permission.BACKUP	true	0
package	com.google.android.apps.restore	android.permission.SET_WALLPAPER	true	0
package	com.google.android.apps.restore	android.permission.WRITE_CALL_LOG	true	3820
package	com.google.android.apps.restore	com.google.android.setupwizard.SETUP_COMPAT_SERVICE	true	0
package	com.google.android.apps.restore	com.google.android.setupwizard.READ_DEVICE_ORIGIN_FIRST_PARTY	true	0
package	com.google.android.apps.restore	android.permission.WRITE_EXTERNAL_STORAGE	true	3820
package	com.google.android.apps.restore	android.permission.ACCESS_WIFI_STATE	true	0
package	com.google.android.apps.restore	android.permission.QUERY_ALL_PACKAGES	true	0
package	com.google.android.apps.restore	android.permission.WAKE_LOCK	true	0
package	com.google.android.apps.restore	android.permission.READ_CONTACTS	true	20
shared-user	android.media	android.permission.ACCESS_CACHE_FILESYSTEM	true	0
shared-user	android.media	android.permission.WRITE_SETTINGS	true	0
shared-user	android.media	android.permission.POST_NOTIFICATIONS	true	30
shared-user	android.media	android.permission.MANAGE_EXTERNAL_STORAGE	true	0
shared-user	android.media	com.android.providers.media.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
shared-user	android.media	android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS	true	0
shared-user	android.media	android.permission.FOREGROUND_SERVICE	true	0
shared-user	android.media	android.permission.RECEIVE_BOOT_COMPLETED	true	0
shared-user	android.media	android.permission.WRITE_MEDIA_STORAGE	true	0
shared-user	android.media	android.permission.INTERNET	true	0
shared-user	android.media	com.android.soundpicker.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
shared-user	android.media	android.permission.UPDATE_DEVICE_STATS	true	0
shared-user	android.media	android.permission.READ_EXTERNAL_STORAGE	true	30b0
shared-user	android.media	android.permission.RECEIVE_DEVICE_CUSTOMIZATION_READY	true	0
shared-user	android.media	android.permission.MANAGE_USB	true	0
shared-user	android.media	android.permission.ACCESS_ALL_DOWNLOADS	true	0
shared-user	android.media	android.permission.ACCESS_DOWNLOAD_MANAGER	true	0
shared-user	android.media	android.permission.MANAGE_USERS	true	0
shared-user	android.media	android.permission.ACCESS_NETWORK_STATE	true	0
shared-user	android.media	android.permission.ACCESS_MTP	true	0
shared-user	android.media	android.permission.INTERACT_ACROSS_USERS	true	0
shared-user	android.media	android.permission.CONNECTIVITY_USE_RESTRICTED_NETWORKS	true	0
shared-user	android.media	android.permission.CLEAR_APP_CACHE	true	0
shared-user	android.media	android.permission.CONNECTIVITY_INTERNAL	true	0
shared-user	android.media	android.permission.START_ACTIVITIES_FROM_BACKGROUND	true	0
shared-user	android.media	android.permission.WRITE_EXTERNAL_STORAGE	true	3030
shared-user	android.media	com.android.mtp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
shared-user	android.media	android.permission.QUERY_ALL_PACKAGES	true	0
shared-user	android.media	android.permission.WAKE_LOCK	true	0
shared-user	android.media	android.permission.UPDATE_APP_OPS_STATS	true	0
shared-user	android.uid.networkstack	android.permission.WRITE_SETTINGS	true	0
shared-user	android.uid.networkstack	android.permission.POST_NOTIFICATIONS	true	30
shared-user	android.uid.networkstack	android.permission.ACCESS_FINE_LOCATION	true	30
shared-user	android.uid.networkstack	android.permission.CHANGE_NETWORK_STATE	true	0
shared-user	android.uid.networkstack	android.permission.RECEIVE_SMS	true	3030
shared-user	android.uid.networkstack	android.permission.BLUETOOTH_CONNECT	true	30
shared-user	android.uid.networkstack	android.permission.BLUETOOTH	true	0
shared-user	android.uid.networkstack	android.permission.INTERNET	true	0
shared-user	android.uid.networkstack	android.permission.UPDATE_DEVICE_STATS	true	0
shared-user	android.uid.networkstack	android.permission.MANAGE_USB	true	0
shared-user	android.uid.networkstack	android.permission.TETHER_PRIVILEGED	true	0
shared-user	android.uid.networkstack	android.permission.ACCESS_COARSE_LOCATION	true	b0
shared-user	android.uid.networkstack	android.permission.READ_PHONE_STATE	true	30
shared-user	android.uid.networkstack	android.permission.READ_PRIVILEGED_PHONE_STATE	true	0
shared-user	android.uid.networkstack	android.permission.BROADCAST_STICKY	true	0
shared-user	android.uid.networkstack	android.permission.BLUETOOTH_PRIVILEGED	true	0
shared-user	android.uid.networkstack	android.permission.ACCESS_NETWORK_STATE	true	0
shared-user	android.uid.networkstack	android.permission.INTERACT_ACROSS_USERS	true	0
shared-user	android.uid.networkstack	android.permission.READ_NETWORK_USAGE_HISTORY	true	0
shared-user	android.uid.networkstack	android.permission.MAINLINE_NETWORK_STACK	true	0
shared-user	android.uid.networkstack	android.permission.READ_CELL_BROADCASTS	true	3030
shared-user	android.uid.networkstack	android.permission.CONNECTIVITY_INTERNAL	true	0
shared-user	android.uid.networkstack	com.android.cellbroadcastservice.FULL_ACCESS_CELL_BROADCAST_HISTORY	true	0
shared-user	android.uid.networkstack	android.permission.ACCESS_WIFI_STATE	true	0
shared-user	android.uid.networkstack	android.permission.MODIFY_PHONE_STATE	true	0
shared-user	android.uid.networkstack	android.permission.READ_DEVICE_CONFIG	true	0
shared-user	android.uid.networkstack	android.permission.WAKE_LOCK	true	0
shared-user	android.uid.networkstack	android.permission.UPDATE_APP_OPS_STATS	true	0
shared-user	com.google.android.calendar.uid.shared	com.google.android.calendar.permission.C2D_MESSAGE	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.READ_CALENDAR	true	320
shared-user	com.google.android.calendar.uid.shared	android.permission.POST_NOTIFICATIONS	true	320
shared-user	com.google.android.calendar.uid.shared	com.google.android.c2dm.permission.RECEIVE	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.USE_CREDENTIALS	true	0
shared-user	com.google.android.calendar.uid.shared	com.google.android.providers.gsf.permission.READ_GSERVICES	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.FOREGROUND_SERVICE	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.WRITE_SYNC_SETTINGS	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.RECEIVE_BOOT_COMPLETED	true	0
shared-user	com.google.android.calendar.uid.shared	com.google.android.googleapps.permission.GOOGLE_AUTH	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.SUBSCRIBED_FEEDS_READ	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.SUBSCRIBED_FEEDS_WRITE	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.INTERNET	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.GET_PACKAGE_SIZE	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.USE_EXACT_ALARM	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.ACCESS_COARSE_LOCATION	false	300
shared-user	com.google.android.calendar.uid.shared	android.permission.CALL_PHONE	false	300
shared-user	com.google.android.calendar.uid.shared	com.google.android.gm.permission.READ_GMAIL	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.ACCESS_NETWORK_STATE	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.WRITE_CALENDAR	true	320
shared-user	com.google.android.calendar.uid.shared	android.permission.READ_SYNC_STATS	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.READ_SYNC_SETTINGS	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.VIBRATE	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.WAKE_LOCK	true	0
shared-user	com.google.android.calendar.uid.shared	android.permission.READ_CONTACTS	true	320
shared-user	android.uid.systemui	android.permission.REAL_GET_TASKS	true	0
shared-user	android.uid.systemui	android.permission.REMOTE_AUDIO_PLAYBACK	true	0
shared-user	android.uid.systemui	android.permission.REGISTER_WINDOW_MANAGER_LISTENERS	true	0
shared-user	android.uid.systemui	android.permission.WRITE_SETTINGS	true	0
shared-user	android.uid.systemui	com.google.android.apps.dreamliner.permission.DREAMLINER_SERVICE	true	0
shared-user	android.uid.systemui	android.permission.CONTROL_KEYGUARD	true	0
shared-user	android.uid.systemui	android.permission.ACCESS_FPS_COUNTER	true	0
shared-user	android.uid.systemui	android.permission.CONFIGURE_WIFI_DISPLAY	true	0
shared-user	android.uid.systemui	android.permission.CONTROL_DISPLAY_COLOR_TRANSFORMS	true	0
shared-user	android.uid.systemui	com.android.systemui.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	true	0
shared-user	android.uid.systemui	android.permission.POST_NOTIFICATIONS	true	30
shared-user	android.uid.systemui	android.permission.TABLET_MODE	true	0
